episode_id,word_count,start_time,end_time
5tvZo9gsR6c50UTEODzjvS,1142,0.5,425.7
6208qUtMR4Xq9HocJ95TLY,2424,0.5,1118.8
2iKjoGMaHKzt6DrDHMkDom,2569,0.4,929.0
4OaumpTjv3BhgeNBbIDdol,947,0.2,377.1
4GcKErzBpSNwuIKWfpctUT,7376,0.5,2880.4
7cy3XTch4XlohoyfrfL0yn,5831,0.5,2380.8
64wcz2qgP6o33YnZQvtek7,762,0.5,334.6
02eNv356IM14uYX8Mw4c8B,964,0.5,365.2
6yD2rCAHU9eanNorMD7gKe,6617,0.5,2754.3
1kpcfnJuHda7IiF9wY1CY4,4432,0.3,1637.0
3gcyjDJ5zO91agwtQJBMOZ,1217,0.5,490.4
0i3z2prbeiqztIrEtzXrMn,833,0.6,344.9
1PhWUX8pzpEAcx3Uqhnk6U,1891,0.5,750.9
0XPWyFz9Y73rOpU4uzolAZ,4166,0.9,1612.9
5qSNV1PS6fjnzSW3z1SMr7,2703,0.5,1034.2
0of1Hs2kDFYBLCj44MKsHd,2569,0.5,1183.0
0QZ8mDAIj06ChdFDArMWPS,6966,0.5,2669.8
67eMesXlUnj0hOw9fMb1Cv,626,0.2,240.7
2HqrgnQH3te4vTj8ADK5Ap,773,0.5,298.2
1zt3gfdF2AbC5XnkpTayLs,585,0.5,208.0
65sVrdd7Y4Wd14Pj6wMLCA,3212,0.5,1084.2
11KWpFSXiCeLBXnGIDFrC9,7362,0.5,2536.1
6rxp8Cfc9iQM1n4UjPtvpK,447,0.0,172.2
0gezdurNWs0jRamS5i5hxw,706,0.5,248.8
32No3E1KqzjwEJrjnIPFTw,1070,0.5,427.8
3Yh45yIHR5k5VwGmQAmp8O,2576,0.5,939.1
1G7gppJZtLgVbr1hcelFjk,568,0.5,222.3
4hzvyAo2PLqqhQpmjqK2rz,755,0.5,330.7
5v6z5TPdf07NbhA8s70brm,5295,0.5,1919.7
6dIhCFEPBOHXmdqov2nE0W,649,0.6,264.0
5Z7SmN8kRJPEmH6RrpfaWk,403,0.4,168.9
7mOqGrzmZhK2cjvogJ2aZ1,2732,0.5,1011.5
2yC1SgYBEFkzhBqN7eEQky,834,0.5,371.9
50WmAMfPJKMlFzwP6pmdFx,981,0.6,371.4
0yV2LduN6fbPcXyzCUSURs,4372,0.5,1550.9
1eDLPUhyw88Ym8oeT13gHf,551,0.5,208.9
6cZSYRaIdfz8xUk0uNhFgB,6408,0.5,2303.9
1TaVso8zKwiobUAxdcGzf4,7627,0.6,3015.1
64nu3f4OnfJmMnSfUh6dQX,5343,2.6,1785.7
3i0kP7FO4C1Vp157FOtLxO,779,0.5,351.2
5f2ePL5CC5DuCZDqDF5uai,2573,0.5,1017.4
536N6JvyLaKi3JCjkxh6jk,672,0.5,239.8
1bncpBYCLYottAIumLiDU8,3386,0.5,1196.1
5EOZb3THwpOXLRxB0lcyqG,2729,0.5,1041.4
64NE9RCPuKN4UARdrx2hxg,864,0.5,332.4
0ZSmmnyJb2NHdsGABZFyHt,6619,0.5,2312.4
3DNisnGZrG3M2M2PLLf4Ol,2527,0.0,932.1
2HIKYpcJfTeFy8xanjU8nV,6927,5.7,2440.4
7dZk9mGiDgdZfpxefXz2Kx,5226,6.0,1993.1
4rvwhkM7yoSPm8v28RYnHS,1342,4.5,603.4
79QBuUPxZAXx7gvqHLKljV,8434,0.0,3011.2
6N3KbQsvsG0YSS7dQWupUD,12661,24.5,4607.4
4VmjaI24dIRMMN7scZuBwI,517,0.3,226.0
6KES1MmKiiyyU0SZhUUxUG,4092,9.6,1266.1
6YKrQzr9RQjnaRVVDCyNUw,572,0.7,280.1
0pU1MKW9UG4HjnEQUBi1C2,1732,1.1,919.1
3POPcNqO3Z50d48QWKz0Cu,2155,1.0,1089.4
2iDU5dUa2bRIWTTB0KSDCl,1864,5.9,940.8
5QFhyU50IPmCAtI2KqjEPD,1297,0.7,697.5
0YP30g7YCZEf2LwQz3Qox7,778,7.5,535.3
1nexmE4KVcz4d39EBC26pU,2049,6.7,1226.8
0mMf867DYhcSjfHIOYU0DX,1569,5.0,846.6
6rd5KolqmTOmuCdOPdIx6S,1617,6.9,845.3
7B4DfqlJ78ozJjtQAYKsNF,11691,0.8,3736.1
1SCdj8k9FjYBNLaXPuwGaW,6654,0.1,2168.4
0z5OvlAvZrgMSIpcK6R6n9,8011,0.1,2380.8
6nGa5soVHCK0alGrCoYwhY,7869,0.1,2496.8
3N3REC1HB2TGm0F0M52GJK,7002,0.1,2075.3
6M00QG5zskRrdq6oscOuyb,7317,0.1,2448.4
1hzt7RAnnoaYaxqTTCwdXm,6124,0.1,1999.9
6vx8X2aqCGSvF7BvrAAGSt,7365,0.1,2455.5
3LrZy10nuYDgm6OyGdJJwF,7655,0.1,2571.5
2OFG8Bd28fvY61mQvirHu3,9690,2.2,3307.6
2KS13DJrKuCWusV3xK0vyr,1701,24.8,633.8
5NI8SLvWHIJ13g3IPnn95j,1896,2.2,659.9
44L5oQvL1KbaFchthlkkdU,1168,2.5,1809.0
2RwzRpsQ0NyIHOiHC2KsrY,10098,0.5,3251.2
0d0bwbGXHb0lmlIOVWJUHS,16339,9.1,5350.2
3uYXkcDirSiJOBcUnwtgWU,6634,30.8,2081.4
5f6J8rsXkKTDJNCD8ntzdK,4388,9.9,1446.1
5CzWuvO9kIBhWF0cCOZjO0,3555,10.4,1168.1
1FxWnUoBX5Acdhdv9BviSW,3028,16.8,988.1
3rkcyNdn0fn6daSpxWeWh5,10150,9.4,2942.2
4DdXiM2kZnyM9EEQ2MwGu6,11519,4.0,3655.1
3lk8XHtJRhzqDGHlayaZ2t,7839,3.4,3082.9
733jDJmzd8vrS3VkUG02oV,10584,3.8,3122.1
2zVmLyOTYWt1HxUvWBoOOQ,3015,2.4,964.0
1K95vpJZMQe9bwRloUIqhX,2833,2.4,899.1
2ZZqGtTvdUJ808ZIolCoQs,2377,2.4,784.1
2fJAr6JNfTjy4TbACS8mVS,3766,2.4,1232.5
7GMkxECWN9BfL5b5sAKXb5,3554,2.4,1191.3
5SqZlvO06W6KXTIcA6G6kF,2320,2.4,788.3
0fEU4YVoJXeU6zeQwXxDoZ,2334,2.4,754.4
33fCImDZf4xClOFnrk7ax6,2447,10.7,787.0
1JDttYKt7yYNHKQonuPMmi,2253,2.4,720.0
5omo9Cmk8CrzO4QYHRi2V2,2221,2.4,737.9
6kSHbwds6ok4rJoqcjDg05,1692,2.4,571.5
3Ni0YJ343fl5mzcjOk8kvk,2121,2.4,706.4
6yjyTg2QgyeR0wkrMB00ng,2267,2.4,771.9
6CdgqQgLkQNf9Bftqd0G7W,2333,2.4,744.8
5nqcSgWEjSHMqojkkTxtA8,2340,2.4,757.8
5WJtArourIaY27FRtOp50z,3566,2.4,1188.1
3OC78dqca30XKOoEqjUj2b,2771,2.4,887.6
1H1l7yMsJCTE9SmC1myKgJ,2258,2.4,705.6
5TRQUtJIbnCKXk2gK27gGj,2394,2.4,761.5
4EzVgz25EdRgYqAlbnbYRP,1865,2.4,625.4
17iDoXK60hMSywSG0cFcls,1783,2.4,603.3
1346vTTdXpoVKAtOpsLbxz,1998,2.4,672.5
2HTJO3uNFMU2uETf1UBtRB,2529,2.4,875.3
77Vovq9KHCNJ60R4xCpPA1,2148,1.8,693.6
1ErtzeLEgLLz8eHReUDiPp,8313,2.4,2860.0
2H16i9AhQTo4RP2y9wyXbu,2146,2.4,694.8
64Rns5VOMDR7PzdShmQHhx,3746,11.2,1404.5
1OyJlntUOdrO68YhQgDaEy,2803,2.4,901.5
69ydxu7J5c8fS8T9NQV5mc,6093,2.4,1930.9
0ZEeNXdMQIcm0pJhe5s9q6,3916,2.4,1308.4
6IzwY12fmymk834GAVGvxC,1790,2.4,614.6
6SLWMQIanECc0rQ3bUs3Bz,3115,0.0,1038.6
1BmfyH6G66ZSA7MWKzzb1S,2119,2.4,706.1
6DKnTwMU8dQfSZe74ivfzH,2546,2.4,798.8
7M662Gk731CgmshdN9qBVS,3953,2.4,1276.8
6DuedsI1ce4FL5tjX2rs0n,1716,2.4,548.2
1hn86pijm7eablAc4C0g40,2288,2.4,734.7
3Wk79LRyBvtrKklOfk4Bg6,2412,2.4,813.6
3b7mztYfETAeI3B1XfeRMm,2484,2.4,786.4
3XPdm3vg7qWyRwQgW5tXre,2359,10.5,786.6
5eQ0wtX5XOsfWbuGqqJmF5,2051,2.4,684.0
3knN8Y18qoHVykmo8tNPMT,4217,12.1,1391.1
3tK1eqIlLwOIxpmSROdRR4,1933,2.4,622.7
0T3qFEDH17Id5ch9n7536B,2245,2.4,723.3
7xwaJ97tFo0r8M33SXP2Q5,1594,0.7,710.1
2YdstJY8cbmyNhZtm2BO9J,1368,15.2,623.7
2k2Zo0A3hKyllpzyxxDMYO,1744,15.6,775.2
7wiSTeCmoHih5uS8cF6XCE,4793,30.5,2045.6
6KB3BPiv0EyrI45FuXVnib,6835,0.0,2356.7
7B2YBpvSt11gjVufRbHPRr,11350,1.8,3897.9
4dpRD4KulsThnyRxaYeNwo,10257,0.4,3544.6
5AFcDDaCVnCP0e3GHFwkKe,8075,0.4,2707.2
2zvLlz2Po9c1Kt2iSqIGiX,9238,2.4,3398.7
5fMYi11tFdmlSXPLpPiB2h,6916,0.9,3615.2
2sATxeV9ScyYYUMuoxiXD7,4723,0.9,1666.4
4DuBNXcMMNkr8YHwszOhqe,1437,6.0,525.7
3b2DcnEazVv11DBnZLwc7T,8342,0.1,2887.9
74TZNNerFpJ1LJ0DgHvdEc,4675,0.2,1871.9
1heVrSlFNcdKpZwYkCjkNW,6690,14.5,2133.2
0tz20mAMh9FScHjaSOUpr6,15225,10.8,4383.9
6qAprysTT9duHqMTBRWIM5,9818,0.4,4031.5
0fgIoskwUT1NwPGywglrxx,9349,5.9,3834.2
2ayQNSL2HXVvIhECejOD86,3685,0.6,1309.1
0UKnZ5bhKRvDyK5vZJupQr,844,0.1,332.9
69ugM3SUKRAWdkNHIE2sSd,566,2.0,184.2
2jOqxPl1DvlyHyucix9Nbb,3558,2.0,1351.2
2oLkzuWRG2nc4BJZUnr7w4,4359,3.6,1466.0
3JxlZ69WcAIrpVBPseIUoZ,1508,2.0,603.9
0LevFB0zK9YyES24shDsF1,3747,2.0,1244.1
7e4t8hEHDTKc0Nj2RTruCN,2999,2.0,947.4
1dTcdZjIn2rGaq5rbPrXMl,3859,2.0,1734.2
4H1ZGBpAI9tTww5MVL6JAh,1475,2.0,446.3
4HJXekaqlXzFzF6o7j7lvE,3652,6.6,1363.7
2jZgca2wCoCDPSMnTKo74y,1810,1.4,753.3
1JVPBwMdDdlrxe0deg1JCd,8608,0.9,2740.8
1HGvyzfbeb1HZ6jR0Og5Pj,3658,0.7,1371.9
4cqj7Avg489FTaBxUsFYlQ,6835,14.7,2498.0
1M4bqRtSrzVsJlTP5gClzX,451,6.1,178.7
1hb0c0IqOyp83krLxv7k9y,8046,0.2,2853.8
1jQewuTr1jYImMC22AuzCI,3493,12.2,1283.4
5ph6vavaKQqmr9KksY3Bvo,188,5.2,91.6
56SysBZLFJRJE5phi2fRJX,8536,14.9,2629.3
0TEaIEsvOqEiTA4Mv6ThSG,4662,0.2,2784.6
4obcR4ozJZnwEUcSGO2GG1,4538,0.2,2436.7
7g6QoJOGxzagQcyy8JoGk4,218,0.5,656.0
5BvNooK0FNoZkAk5fZsLvW,812,0.5,884.5
0VnC2sp3xsjXOr3zn6VWoN,4086,6.3,1385.1
1y4OYS1dCup9W3BFYaZw1c,4281,6.3,1431.2
1FoO5Ev76w9iWVnJHAx1Ie,4830,5.3,1590.1
7DEs3mOBKMDQxjkv9GnFuM,4540,8.3,1462.8
6AgfMJ9g8GG8PQ4Ab8Omqv,5346,5.3,1692.2
2XVCN8eWLxreMS7LWw4Q8s,3319,5.3,1141.8
2XFQWZ90VQZcKWGTYB2pnI,4136,6.3,1313.2
1yhJPgkYpvSfzs9EAroGul,3544,5.3,1138.9
5WxvBljN4X3iUusI0ckpm4,4259,6.3,1311.2
6ZPw27kKqBOrIqEFGy27IM,4600,5.3,1449.6
6y7mO27VbhxoRahRz3VTFI,75,2.1,26.4
0LWiSRzg5RGBYiPBhIR1nF,3401,0.5,1510.2
2CHhbcNGlqWMku3Wfw2CPl,8760,0.5,3347.9
5c41w2I63ORHjKZXfT64ZL,4551,1.5,1631.2
2rAj71nkw60uLIUxDKPHd6,4302,1.5,1839.3
51A8Yrc4uwOUSWs2KS91Du,4982,1.5,1981.4
1spnLqoZKvj5HVAPmPHYw8,7408,0.4,2492.5
3R95hTR7W2C1k3oc2VffxF,5770,1.5,2154.0
4G0IkK70uqeY0nagLzPFVH,3973,1.3,1439.9
2BuZxOPmdN37hilJti5VfX,3935,0.6,2108.1
5GIN32INatrzcNr77oKvqT,5929,21.1,2912.4
1rQl0EkS63RWTsyIJe41WY,8508,1.1,4397.9
2NpNJn7tizdPP2NREFWnvC,6890,1.1,3598.9
5xHpwhXXps203SiGDYCkOA,1491,10.8,770.0
0XIRUmEakGRBpPbPn4ew9U,12184,1.8,4075.4
6iJwb4fokDAKmjMtGmWRjR,4781,0.3,1790.8
346lihkXRhjhFBdctogz2C,3025,1.3,1047.2
1MgCQG2rfJzeTACx1iHtmf,6827,2.5,2223.5
2Cwiq4u7cx5mUAiWzqtzcN,11298,2.4,4386.5
35zrWwU04qmTK6mwKgGSyw,14733,0.0,4684.4
4JMQoPejOiUcgX08qUb6n6,13313,0.1,4746.9
3MSH2FaMqkWaT0q2cL9njK,6425,2.1,2462.8
1OcZUCbJh1E0U7SENaUimI,13454,0.1,4189.2
0P3eJpszKhnVJssereERnU,1019,0.0,326.3
0l9zcdplSuuMW8vpmQhA8N,14040,0.1,4746.4
79R6DDfB1391DvPub6PbJ4,5771,0.4,2023.2
1ZPjP6DpmablgH3Lg0Oj1c,5435,0.2,2225.2
12gp2W1uQlfH4i4f6YOgUL,6438,0.0,2600.5
5QEIjyFy984cW3qpzgcoZl,5027,0.6,1763.3
5mhXg76W3hWyeMvJjmbmfC,14105,0.1,4642.1
5x454NeFi13YAj7vGxGFCS,15667,0.1,4921.4
5399an9XGuIULjQ08Y4tot,3268,0.0,1241.2
5LBkEkHWFF0Fq1Iy9n3Aqt,6778,0.0,2582.9
6jro8VejBlxadE2KxqL7mo,3618,1.9,1246.6
66Bj3DW5fhUdOkeozJm0eI,3441,10.6,1500.8
1SOFe5gVSCQ2gKqOEuAnOE,3059,39.0,1262.0
2CQAPYVFLqkJpZa9om9bxF,627,27.9,274.2
7dvG5zJW0MSellLwbHNW5H,1137,23.5,411.9
3tCzpF2C7TbzGgbwGDB8m3,1022,23.9,389.1
3FXd8RoW18KvJCpOJ4c0R5,950,27.2,393.1
41AukH8CXvGqmUE6b5BIwQ,726,24.1,339.0
4HoqaG9zPeikvIzJwsM4MD,129,2.3,56.1
5t377fQpHAjTkG2s1wBN06,690,24.3,337.1
4fdY7EavcJcorvLq2SV3fE,13151,0.1,4458.0
5CMphQmILVMqBSxRMdeiYz,603,0.1,344.2
6J2GZPOOWeVZNxnzcCsgej,5795,7.0,1826.7
4ZxyH92EsUbZQC56iRepEO,7620,7.0,2507.5
6gk49TdB5FFHEbpAMCE9Xr,319,1.8,191.9
0IsKInr31QURdJVTZDUXyi,1694,1.8,806.5
2NzCbv9tLi5zL6Yq7S8dkB,585,1.8,501.5
4kBYtlcJcRk91a9dKu7NMP,12454,6.9,4793.3
3ijE6HJCRasyboceqCW5fv,6606,12.6,2324.3
4U80qOVCZkflIXVLYZtWgh,11340,0.8,4157.0
7CcUERXjY4gH3cvBPsmmoR,6435,0.8,2308.2
0NnIaHHrBJg5A5PUp3nD7E,6068,7.5,2094.6
2WWaRCxwNxov7WO0zR3qH7,6743,0.1,2184.3
2vuyuO85Ct4MQMjZ9qm9LM,9914,0.7,3708.3
6pdJqdtRWU9R1SK7gEwZ9q,4926,1.5,1794.6
1mOEIDhr3UA2ujmnGsIDEs,6618,1.3,2392.3
5X2BfsMvsoTbGkPeKeSPyq,7156,1.3,2379.6
0XLC5AiRW7LU8HaR019baQ,10845,1.0,3841.6
6Eq737ZdxWueez1YYGKJDN,8903,2.0,3070.0
2uaSgjJrTVvw7fRNNQNCrk,4829,9.2,1684.7
7aQe6ZCVgpOhN1wQRWln0H,10577,1.2,4039.5
36ikEOlXwwFTPPEcRnxBne,7183,0.8,2495.6
54BHCuHXfPxxVflSvu3GDv,5769,1.3,2186.8
0Tk7aeHE7KFVPcPeysUK8l,4051,1.8,1660.0
1oblGsEXrVeNZMSOWvFgHL,10508,1.4,3735.4
57sxphauw7vgB56s3Fm73P,11521,9.7,4197.8
2wB4i0y2T0F7zTa10ZAUoK,13623,0.5,4838.0
0fMT2pCyl2uQi3VsqvoJqh,11921,1.4,4557.8
7m6OLneNCyMxlwVTVGOeDE,10906,1.1,4028.8
5AUKFYn9LwgfgXUHnmSKWk,10405,0.9,3723.7
6amy6UIInDAi8g95DVnPVC,11295,1.1,4041.3
023fp9H6hJwQmtjajGjXGE,3058,2.9,1132.1
7gpyk1lDPXOBKlmF26tC7x,11272,10.6,4105.0
0QMA8nQ7yhGLGOargp7FBN,7244,0.7,2656.3
5LTLLsWCdoS7mUCkCWSdQ6,7781,0.7,2872.9
4GFMOK68WFUoMRVRhvKPl0,5870,1.6,2032.0
4EpNwTzCPc0AdHpJAx7h9G,9342,1.0,3195.5
1AlxEPrORmScjPbKnZc4tC,12697,0.4,4546.0
7ahKYSO6j4qzvM7hWX25CN,9240,0.6,3523.4
37i7Fqq2jVwxJaQoDrRIjb,7898,0.1,2893.1
6MTAbPdvZtcqjyQrXzdKT4,10843,0.7,3979.5
37VYDO12IFOKkdgCHGl5r7,11156,1.6,3842.4
4lbOdWgJAEjMni7bqph9Dw,9361,0.8,3448.2
0tMTSfjMzlnQy459HtTqJF,8315,0.6,2827.7
1oMNkTpolAMOTYF99c1Q89,10201,0.9,3552.3
1FKB0Yk2rLxlYhRC0TdGfY,12048,0.2,4524.8
0VwesY9EVr8oGea57tdv9Q,6023,1.4,2173.4
74tWguI6Tt040NxOKpoWfz,9530,1.0,3408.6
0xvgVNFq8LrKAkIxmvtrlf,5141,7.3,1769.9
3Ahkz3MSNro7xwKlijIOo7,5394,0.7,1968.8
2sm53J0L8qqfT4YXrkD433,8091,0.5,2714.8
75AdzkFYPTrxXVMYCy5Y2g,12211,0.7,4699.0
0iNL4dmC8eiQG3CRBU9KQy,9646,7.9,3610.4
1tWV6A653o1oNIyVn7getK,9441,1.9,3324.7
5HjhISUtlgE9KoxgWfo4NJ,10660,0.5,4002.3
2jSve9BWCEHnUJTJTZbviE,10146,1.0,3633.5
6sUQk60rOzjALH7BllUCf8,371,0.2,119.3
6h4rxnyvfwwtsWrsIeQ0wd,1467,10.2,437.9
2EaAjUvxbgv0ZdfEWYsjQG,1291,1.5,421.5
21ZoZZ43KUEKBDBoitJZPd,1186,1.5,425.5
4Ty8EWcUekiW9jwhW25hJO,611,10.1,269.2
3cTsR2pN0UbeKty4aQCALa,7801,0.7,2652.6
1ScSASjWK0Yf71bnFcqdQU,1855,0.7,654.7
2COijI966FK83Mc43Ua8Ge,2846,5.2,982.7
19ictaF85Z4cgcNdxSTXyD,1736,2.3,896.8
2ePa4178S7Vp5MyF64Awb0,6782,5.8,2653.5
0FUkUh2m02OsRXWcpeX4CT,1140,0.1,372.2
5eii2qyqxnmvFLSuCLHaNg,7456,1.7,2408.9
47lovqZQMDnEF4b48gZKX6,7246,0.9,2631.0
15vc1f26eJ0tlBqm49p64J,7933,1.2,2423.4
4RNQFJORJInLcSxvh0XESA,7222,0.0,2795.0
4Bgch6ZbgqU27Ebn5YfIuX,5576,0.5,1693.1
1B5DakjSMrdkgE62AO62KO,5444,0.2,2311.4
5vTIQ8n5qtfPJbgUDUOSj4,6407,5.6,2329.2
7ej86m0J5X3GFXIrqBrE0e,5999,1.1,2111.0
2MOLeiTE55u1uuql5tBpof,9383,0.1,3119.2
7rNb77QbHqUVJ1NHag8Oeg,9797,0.0,3377.7
7hipXYaidVw3rTzqeh0Ic5,1506,5.6,583.0
6nVVVWwzga1X3xPaZVByRN,1721,1.5,666.0
6hEnlbR5A0nTZBrpO857A9,5864,7.2,1793.4
4IcY7RIPYih76f0IZUFKH0,3141,7.2,1039.1
5aTTKUIQeK8IFzVlYatEll,3531,7.2,1196.4
655kECioZYqp66aL5CRqPv,3816,7.2,1072.1
0PJhyRWHyh9XBzyZ4wBwEb,2565,7.2,847.3
4y1J38IRU8WV2OPD8Js18g,4134,7.2,1374.4
1zGuwrZQZw4AqJfNKvhA5Y,2620,7.2,921.1
5W8K2Npq8yXcv1RTLtGijo,4353,7.2,1390.7
6ldTcTa58AeMkpiQFxIYfN,5016,7.2,1588.1
13sDGoTzPOMCq4KhEUP1Zg,5040,7.2,1532.2
3fc9D5foGUsuxOUFIgKbVh,7599,7.2,2291.0
4OKyMo7QatfuMfREIfsrZW,5013,7.2,1643.6
2WYynAFDoWlExjkcW21bxt,2787,7.2,925.8
3NPZ4iX3zbSuw0UzuXthwM,4346,7.2,1501.1
7AwznbgrxNnlz1AOeIXavL,6537,7.2,2115.4
5FPnV7R1OGwqfBlq869iDp,5676,7.2,1753.4
3VSPsHBvxhuzYCzfQCnlbx,5090,7.2,1705.7
1QsEqPGmvOXkvdTiIjUj3d,8911,7.2,2742.1
6OYceevvrPjN9K1fNLeUdL,6455,7.2,2185.7
6gkfZ2SY98Jo9FktJJTdQK,6827,7.2,2088.2
5MYcSrbBGJFvBQBp7QjfHb,3840,7.2,1174.6
4tNXwUiJcZipKKAItW05XL,3408,7.2,1080.3
6ebu3y5y0r95r3BxnEJ1jI,6061,7.2,1963.9
6kcD0Y6GdGgpk0GHVI2VTN,5096,7.2,1632.6
0D77tQfAiL71KKqKsylKFi,4474,0.8,1429.7
1QOlxjrZsx9jkgYEhbpC0I,5801,7.2,1743.6
7x6nANXZR8nqNek12LPCCf,6552,7.2,2119.8
6sdvHjWXPvjdMQhCyYyxeO,6267,7.2,1916.3
6gA60sQmZvkOVwGQGhigKo,8114,7.2,2716.8
3VxhcA3GSvugtEOn1YIqQ5,4285,7.2,1326.8
4xgxF3CheEjVcwrRZsq2f4,3799,7.2,1198.5
68MdKUedNvZSdhFt8dwgoV,5484,7.2,1909.0
7b4DhELmMJCE3HzUCDQS2L,4722,7.2,1636.4
0r1DQl62mb1rawk6VHHFQ0,4197,7.2,1308.6
2xz0sH3BUMreOUtqKarbVs,8379,7.2,2681.6
6Ajp8pjzEIe9RFCBGyiMjf,6435,7.2,2177.8
2R6Wi13o17sLXEOoun3Npf,7062,7.2,1951.5
0iDyPKXfaEaJMABe2941eM,6780,7.2,1992.9
5uyRpVztEyaRA1g4axz49t,3815,7.2,1212.0
6jOzoXg7R2fIyXDYB8e9KJ,6790,7.2,2143.9
6qDygBxT0wgG6k25FmkypH,87,7.2,44.6
2AuN1mAd7j9q6cAXbwj104,52,4.6,27.5
0XeEXxUk87OVUYCYbhMszm,8551,3.7,2891.3
5cRlH6L2oTnm1lH1ND2EHY,1015,5.6,311.2
43E6RI3mCL9hUIjfP5lEny,2490,5.1,917.1
5IXGo6o9cP7sI00E9ahZDM,2188,6.3,795.0
1MSnuNWplK5YIdOxPhe3pW,1343,5.0,564.0
0j36v7k9WGtV46akHMXJqO,1759,7.5,668.3
7unGIyst8TqdciUi6SnFQK,10311,0.0,2971.7
7wPQ86GxxicYTPfRQrF1Vl,8145,24.4,2458.4
5iprwN5qp49TYm1mZXIxkC,10679,17.6,3327.5
65XVCOHknyLLtQn0W2GSzy,11601,17.5,3417.6
4JXjQSd59YLnJw3Ggxa0gj,10347,18.4,3327.5
0H67yBlKkAzItG7lsFKrua,13777,18.3,3427.4
335G4PmBHJOGAriyi6ExeD,13223,15.1,3671.4
63SjNky1xjS8sKuvKIhKKp,8017,17.3,2447.2
0BrqHwkTC1S6UP8sgTLdCy,11978,0.0,3525.3
5Yvx6aAmMg6wCnENvWQ8oF,11408,17.4,3588.2
5Ogm3eshkgeDGV1jUidDjn,11351,17.6,3264.1
0RJ8wqFnXMI1wsmbnlxXzo,9237,18.1,2915.1
6bcYWI3WcJRFXzWkg9rPLN,11400,23.0,3471.8
1xlcD2senV3yIaxMABgDOE,14114,18.0,3943.4
6PY8KRBU2ABxQQouiRESHQ,16050,19.4,4603.3
1kA9Bg74LyLQiEbrPnAPkm,12566,18.1,3846.1
7JZgfW8vCBWRVF2UCXbbYs,7321,0.0,2352.0
4yeQZzbxeIHvT5v8MPLU7k,12536,18.1,3509.9
1yXMIhDOl73QpZOC5Vm9aw,10421,18.0,4033.4
4tJwtAQIKdq3H9QtjWHkRe,10863,24.2,3154.8
6ASmopbFTCO0wUczh1VLzp,10047,18.7,3063.2
0spm0k2x0nGu1rTif9yuhd,11430,18.2,3404.2
